"adress","electricity_costs_usd","borough","area_name","postcode","latitude","longitude","building_name","date"
"111 Bristol St",134800,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-06-01
"111 Bristol St",122000,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-07-01
"111 Bristol St",85600,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-08-01
"111 Bristol St",78400,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-09-01
"111 Bristol St",87600,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-10-01
"111 Bristol St",74800,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-11-01
"111 Bristol St",80400,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2010-12-01
"111 Bristol St",70000,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-01-01
"111 Bristol St",66800,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-02-01
"111 Bristol St",62000,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-03-01
"111 Bristol St",129200,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-04-01
"111 Bristol St",121200,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-05-01
"111 Bristol St",58400,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-06-01
"111 Bristol St",79600,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-07-01
"111 Bristol St",78000,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-08-01
"111 Bristol St",75200,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-09-01
"111 Bristol St",75200,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-10-01
"111 Bristol St",72800,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-11-01
"111 Bristol St",73600,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2011-12-01
"111 Bristol St",64400,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2012-01-01
"111 Bristol St",60400,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2012-02-01
"111 Bristol St",71600,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2012-03-01
"111 Bristol St",99200,"Manhattan","Chinatown",10038,40.711442,-74.000851,"Dr. Rose B. English",2012-04-01
"237 7th Ave",119520,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-07-01
"237 7th Ave",119520,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-08-01
"237 7th Ave",123360,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-09-01
"237 7th Ave",127200,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-10-01
"237 7th Ave",131040,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-11-01
"237 7th Ave",119040,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2008-12-01
"237 7th Ave",122880,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-01-01
"237 7th Ave",115920,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-02-01
"237 7th Ave",119760,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-03-01
"237 7th Ave",115920,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-04-01
"237 7th Ave",127680,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-05-01
"237 7th Ave",115440,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-06-01
"237 7th Ave",119520,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-07-01
"237 7th Ave",127440,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-08-01
"237 7th Ave",115200,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-09-01
"237 7th Ave",135120,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-10-01
"237 7th Ave",119040,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-11-01
"237 7th Ave",126960,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2009-12-01
"237 7th Ave",114720,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-01-01
"237 7th Ave",115920,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-02-01
"237 7th Ave",111600,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-03-01
"237 7th Ave",119760,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-04-01
"237 7th Ave",88560,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-05-01
"237 7th Ave",77880,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-06-01
"237 7th Ave",82080,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-07-01
"237 7th Ave",119880,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-08-01
"237 7th Ave",112200,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-09-01
"237 7th Ave",135120,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-10-01
"237 7th Ave",114720,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-11-01
"237 7th Ave",119760,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2010-12-01
"237 7th Ave",114120,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-01-01
"237 7th Ave",94440,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-02-01
"237 7th Ave",141720,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-03-01
"237 7th Ave",91680,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-04-01
"237 7th Ave",106680,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-05-01
"237 7th Ave",113040,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-06-01
"237 7th Ave",121800,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-07-01
"237 7th Ave",102600,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-08-01
"237 7th Ave",118800,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-09-01
"237 7th Ave",111000,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-10-01
"237 7th Ave",105000,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-11-01
"237 7th Ave",127800,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2011-12-01
"237 7th Ave",130800,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2012-01-01
"237 7th Ave",112200,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2012-02-01
"237 7th Ave",125400,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2012-03-01
"237 7th Ave",138600,"Brooklyn","Bay Ridge",11209,40.619931,-74.028086,"John Jay High School",2012-04-01
"145 Pennsylvania Ave",159600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-07-01
"145 Pennsylvania Ave",159200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-08-01
"145 Pennsylvania Ave",100800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-09-01
"145 Pennsylvania Ave",161200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-10-01
"145 Pennsylvania Ave",161200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-11-01
"145 Pennsylvania Ave",162400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2008-12-01
"145 Pennsylvania Ave",140400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-01-01
"145 Pennsylvania Ave",110800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-02-01
"145 Pennsylvania Ave",126800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-03-01
"145 Pennsylvania Ave",163200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-04-01
"145 Pennsylvania Ave",139600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-05-01
"145 Pennsylvania Ave",136400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-06-01
"145 Pennsylvania Ave",154400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-07-01
"145 Pennsylvania Ave",118000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-08-01
"145 Pennsylvania Ave",120400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-09-01
"145 Pennsylvania Ave",174800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-10-01
"145 Pennsylvania Ave",149600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-11-01
"145 Pennsylvania Ave",154000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2009-12-01
"145 Pennsylvania Ave",121600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-01-01
"145 Pennsylvania Ave",109200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-02-01
"145 Pennsylvania Ave",121200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-03-01
"145 Pennsylvania Ave",186400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-04-01
"145 Pennsylvania Ave",198800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-05-01
"145 Pennsylvania Ave",158800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-06-01
"145 Pennsylvania Ave",154400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-07-01
"145 Pennsylvania Ave",118000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-08-01
"145 Pennsylvania Ave",120400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-09-01
"145 Pennsylvania Ave",162000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-10-01
"145 Pennsylvania Ave",162400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-11-01
"145 Pennsylvania Ave",144800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2010-12-01
"145 Pennsylvania Ave",131200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-01-01
"145 Pennsylvania Ave",24000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-02-01
"145 Pennsylvania Ave",110400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-03-01
"145 Pennsylvania Ave",186400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-04-01
"145 Pennsylvania Ave",174800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-05-01
"145 Pennsylvania Ave",168800,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-06-01
"145 Pennsylvania Ave",219600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-07-01
"145 Pennsylvania Ave",108400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-08-01
"145 Pennsylvania Ave",115600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-09-01
"145 Pennsylvania Ave",117600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-10-01
"145 Pennsylvania Ave",120400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-11-01
"145 Pennsylvania Ave",115200,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2011-12-01
"145 Pennsylvania Ave",111600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2012-01-01
"145 Pennsylvania Ave",90000,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2012-02-01
"145 Pennsylvania Ave",110400,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2012-03-01
"145 Pennsylvania Ave",161600,"Bronx","Belmont",10458,40.860043,-73.888267,"William H. Maxwell High School",2012-04-01
"415 89th St",88800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-07-01
"415 89th St",73200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-08-01
"415 89th St",69600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-09-01
"415 89th St",67200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-10-01
"415 89th St",82800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-11-01
"415 89th St",67200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2008-12-01
"415 89th St",68400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-01-01
"415 89th St",60600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-02-01
"415 89th St",81000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-03-01
"415 89th St",88200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-04-01
"415 89th St",84000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-05-01
"415 89th St",78600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-06-01
"415 89th St",80400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-07-01
"415 89th St",73200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-08-01
"415 89th St",66000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-09-01
"415 89th St",76800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-10-01
"415 89th St",69000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-11-01
"415 89th St",72000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2009-12-01
"415 89th St",66000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-01-01
"415 89th St",60000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-02-01
"415 89th St",66600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-03-01
"415 89th St",89400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-04-01
"415 89th St",91200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-05-01
"415 89th St",83400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-06-01
"415 89th St",78600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-07-01
"415 89th St",73200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-08-01
"415 89th St",59400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-09-01
"415 89th St",71400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-10-01
"415 89th St",60600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-11-01
"415 89th St",66000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2010-12-01
"415 89th St",58200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-01-01
"415 89th St",55800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-02-01
"415 89th St",63600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-03-01
"415 89th St",88800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-04-01
"415 89th St",77400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-05-01
"415 89th St",73200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-06-01
"415 89th St",73800,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-07-01
"415 89th St",63600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-08-01
"415 89th St",57600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-09-01
"415 89th St",57000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-10-01
"415 89th St",59400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-11-01
"415 89th St",61200,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2011-12-01
"415 89th St",56400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2012-01-01
"415 89th St",54000,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2012-02-01
"415 89th St",63600,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2012-03-01
"415 89th St",83400,"Manhattan","Marble Hill-Inwood",10034,40.867826,-73.917059,"Brooklyn School District 20",2012-04-01
"402 Eastern Pkwy",60800,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-07-01
"402 Eastern Pkwy",64000,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-08-01
"402 Eastern Pkwy",97600,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-09-01
"402 Eastern Pkwy",104800,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-10-01
"402 Eastern Pkwy",154400,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-11-01
"402 Eastern Pkwy",144800,"Manhattan","Washington Heights North",10040,40.855954,-73.927051,"Medger Evers Middle College",2008-12-01
